Alhama de Murcia,37.85103,-1.42507
Alzira,39.15,-0.43333
Alcalá de Guadaira,37.33791,-5.83951
Sitges,41.23506,1.81193
Cerdanyola del Vallès,41.49109,2.14079
Sant Joan Despí,41.36718,2.0574
Sant Boi de Llobregat,41.34357,2.03659
Sant Andreu,41.43541,2.18982
Sant Adrià de Besòs,41.43073,2.21855
Salou,41.07663,1.14163
Vilanova i la Geltrú,41.22392,1.72511
Viladecans,41.31405,2.01427
Vic,41.93012,2.25486
El Vendrell,41.21667,1.53333
Tortosa,40.81249,0.5216
Tetuán de las Victorias,40.45975,-3.6975
Collado-Villalba,40.63506,-4.00486
Chamartín,40.46206,-3.6766
Cambrils,41.06997,1.05949
Puente de Vallecas,40.39354,-3.662
Plasencia,40.03116,-6.08845
Narón,43.50175,-8.19082
Mollet del Vallès,41.54026,2.21306
Miranda de Ebro,42.6865,-2.94695
Igualada,41.58098,1.6172
Hortaleza,40.47444,-3.6411
Gràcia,41.40237,2.15641
Figueres,42.26645,2.96163
Esplugues de Llobregat,41.37732,2.08809
Villaverde,40.35,-3.7
Nou Barris,41.44163,2.17727
Moncloa-Aravaca,40.43547,-3.7317
Sarrià-Sant Gervasi,41.40104,2.1394
Horta-Guinardó,41.41849,2.1677
Sants-Montjuïc,41.37263,2.1546
Sant Martí,41.41814,2.19933
Ciutat Vella,41.38022,2.17319
Arganzuela,40.40021,-3.69618
San Blas-Canillejas,40.43893,-3.61537
Latina,40.38897,-3.74569
Usera,40.38866,-3.70035
Salamanca,40.42972,-3.67975
Chamberí,40.43404,-3.70379
Carabanchel,40.39094,-3.7242
City Center,40.41831,-3.70275
Retiro,40.41317,-3.68307
Moratalaz,40.40742,-3.64935
Mazarrón,37.5992,-1.31493
Marratxí,39.62142,2.7253
Manacor,39.56964,3.20955
Mairena del Aljarafe,37.34461,-6.06391
Los Palacios y Villafranca,37.16181,-5.92433
Los Llanos de Aridane,28.65851,-17.91821
Los Barrios,36.18482,-5.49213
Llucmajor,39.49093,2.89108
Lepe,37.25482,-7.20433
Lebrija,36.92077,-6.07529
La Unión,37.61915,-0.87799
La Roda,39.20735,-2.15723
La Rinconada,37.48613,-5.98091
